"OrderDetailID","OrderID","ProductID","QuantitySold","UnitSalesPrice"
"53115","1382","1118","20","1.40"
"53116","1382","1117","20","1.30"
"53117","1382","378","20","2.00"
"53118","1383","74","1","4.60"
"53119","1383","1049","1","4.80"
"53120","1383","769","0","14.00"
"53121","1383","120","0","16.20"
"53122","1383","1678","0","19.20"
"53123","1383","1614","0","20.90"
"53124","1383","107","0","15.40"
"53125","1383","1030","0","16.50"
"53126","1383","1676","0","23.40"
"53127","1383","2316","5","1.80"
"53128","1383","2322","5","2.30"
"53129","1383","802","5","1.30"
"53130","1383","164","5","1.20"
"53131","1383","1526","5","1.10"
"53132","1383","2151","5","1.10"
"53133","1383","2150","5","1.00"
"53134","1383","2149","5","0.90"
"53135","1383","2148","5","0.80"
"53136","1383","2319","5","2.00"
"53137","1383","2137","5","1.80"
"53138","1383","2136","5","1.80"
"53139","1383","2114","5","1.70"
"53140","1383","378","5","2.50"
"53141","1383","665","5","2.30"
"53142","1383","151","5","2.70"
"53143","1383","788","5","2.80"
"53144","1383","1043","0","6.80"
"53145","1383","1214","0","8.70"
"53146","1383","65","0","8.70"
"53147","1383","2162","0","7.80"
"53148","1383","1215","0","9.20"
"53149","1383","1633","0","10.40"
"53150","1383","2161","0","9.20"
"53151","1383","66","0","9.50"
"53152","1383","1322","0","9.20"
"53153","1383","1323","0","10.00"
"53154","1383","82","1","3.70"
"53155","1383","57","1","3.40"
"53156","1383","62","1","3.80"
"53157","1383","1642","1","4.50"
"53158","1383","56","1","3.30"
"53159","1383","1290","1","5.00"
"53160","1384","860","1","7.40"
"53161","1384","259","1","6.80"
"53162","1384","938","1","7.90"
"53163","1384","1125","1","8.60"
"53164","1384","830","1","5.20"
"53165","1384","920","1","5.70"
"53166","1384","979","1","6.10"
"53167","1384","1001","1","6.80"
"53168","1384","836","1","6.00"
"53169","1384","835","1","5.70"
"53170","1384","927","1","6.50"
"53171","1384","926","1","6.10"
"53172","1384","986","1","7.10"
"53173","1384","985","1","6.80"
"53174","1384","517","1","6.30"
"53175","1384","521","1","6.90"
"53176","1384","268","1","7.40"
"53177","1384","265","1","6.90"
"53178","1384","439","1","6.30"
"53179","1384","436","1","5.70"
"53180","1384","437","1","6.30"
"53181","1384","813","1","6.40"
"53182","1384","1156","1","6.80"
"53183","1384","814","1","6.80"
"53184","1384","906","1","7.50"
"53185","1384","905","1","7.10"
"53186","1384","1155","1","7.90"
"53187","1384","971","1","8.30"
"53188","1384","864","1","6.60"
"53189","1384","943","1","7.10"
"53190","1384","994","1","7.80"
"53191","1384","865","1","6.90"
"53192","1384","944","1","7.50"
"53193","1384","995","1","8.20"
"53194","1384","225","1","5.50"
"53195","1384","883","1","6.70"
"53196","1384","2104","1","5.80"
"53197","1384","2254","1","6.30"
"53198","1384","1835","1","5.70"
"53199","1384","266","1","6.00"
"53200","1384","267","1","6.40"
"53201","1384","269","1","7.10"
"53202","1384","1231","1","5.00"
"53203","1384","535","1","5.10"
"53204","1384","873","1","6.40"
"53205","1384","841","1","6.00"
"53206","1384","279","1","5.70"
"53207","1384","431","3","7.10"
"53208","1384","186","3","7.50"
"53209","1384","2313","3","8.00"
"53210","1384","126","10","1.30"
"53211","1384","652","10","1.00"
"53212","1384","777","20","1.20"
"53213","1384","137","3","1.10"
"53214","1384","44","3","3.70"
"53215","1384","90","2","3.40"
"53216","1384","43","1","3.50"
"53217","1384","1023","1","3.20"
"53218","1384","1721","1","3.00"
"53219","1384","1723","1","3.60"
"53220","1384","1649","1","3.40"
"53221","1384","1722","1","3.10"
"53222","1384","91","3","3.60"
"53223","1384","591","1","6.40"
"53224","1384","1720","1","7.00"
"53225","1384","596","1","6.60"
"53226","1384","741","1","6.00"
"53227","1384","592","1","5.20"
"53228","1384","731","1","4.60"
"53231","1385","989","1","7.40"
"53233","1385","1881","1","6.40"
"53234","1385","995","1","8.20"
"53235","1385","996","1","8.00"
"53237","1385","1880","1","6.00"
"53238","1385","2272","1","9.00"
"53239","1385","991","1","8.60"
"53240","1385","932","1","6.80"
"53241","1385","2047","1","14.10"
"53242","1385","944","1","7.50"
"53243","1385","945","1","7.40"
"53244","1385","1842","1","6.40"
"53245","1385","2112","1","8.20"
"53246","1385","1265","1","6.80"
"53247","1385","2050","1","14.90"
"53249","1385","940","1","7.90"
"53250","1385","2266","1","8.40"
"53251","1385","2276","1","9.20"
"53254","1385","1280","1","8.30"
"53255","1385","1283","1","8.00"
"53256","1385","1132","1","8.20"
"53257","1385","2240","1","18.80"
"53258","1385","1915","1","13.30"
"53259","1385","1872","1","14.90"
"53260","1385","1869","1","15.50"
"53261","1385","1333","1","7.50"
"53262","1385","2032","1","8.20"
"53263","1385","1282","1","7.20"
"53264","1385","1449","1","7.20"
"53265","1385","1819","1","5.90"
"53266","1385","1817","1","6.30"
"53267","1385","1712","1","7.10"
"53268","1385","2220","1","5.50"
"53269","1385","1713","1","5.90"
"53270","1385","2225","1","6.70"
"53271","1385","1998","1","8.00"
"53272","1385","2001","1","8.50"
"53273","1385","1856","1","8.60"
"53274","1385","2002","1","9.10"
"53275","1385","1939","1","6.10"
"53276","1385","1956","1","7.90"
"53277","1385","1999","1","9.30"
"53278","1385","2003","1","9.70"
"53279","1385","1944","1","8.20"
"53280","1385","1940","1","7.50"
"53281","1385","313","1","7.50"
"53282","1385","1731","1","10.50"
"53283","1385","1729","1","10.00"
"53284","1385","1719","1","6.70"
"53285","1385","1720","1","7.00"
"53286","1385","1377","1","9.90"
"53287","1385","593","1","6.70"
"53288","1385","589","1","4.90"
"53289","1385","588","1","5.40"
"53290","1385","591","1","6.40"
"53291","1385","727","1","6.00"
"53292","1385","743","1","9.60"
"53293","1385","738","1","6.30"
"53294","1385","741","1","6.00"
"53295","1385","737","1","6.40"
"53296","1385","1664","1","11.00"
"53297","1385","731","1","4.60"
"53298","1385","739","1","4.70"
"53299","1385","599","1","6.30"
"53300","1385","1182","1","3.50"
"53301","1385","56","1","3.10"
"53302","1385","1970","1","3.90"
"53303","1385","1963","1","4.20"
"53304","1385","1138","1","3.30"
"53305","1385","1295","1","3.90"
"53306","1385","1296","1","4.20"
"53307","1385","91","1","3.60"
"53308","1385","81","1","3.40"
"53309","1385","1844","1","4.10"
"53310","1385","2052","1","4.60"
"53311","1385","1293","1","4.40"
"53312","1385","1964","1","4.50"
"53313","1385","1294","1","4.70"
"53314","1385","1297","1","4.60"
"53315","1385","31","1","4.60"
"53316","1385","1139","1","3.90"
"53317","1385","2053","1","4.90"
"53318","1385","27","1","3.60"
"53319","1385","44","1","3.70"
"53320","1385","1965","1","4.80"
"53321","1385","1979","1","6.20"
"53322","1385","1906","1","12.90"
"53323","1385","1910","1","13.50"
"53324","1385","1977","1","5.40"
"53325","1385","1978","1","5.80"
"53326","1386","1526","10","1.10"
"53327","1386","164","10","1.20"
"53328","1386","802","10","1.30"
"53329","1386","2136","2","1.80"
"53330","1386","382","2","1.70"
"53331","1386","1118","2","1.80"
"53332","1386","1284","2","2.00"
"53333","1386","160","2","1.80"
"53334","1386","800","3","2.00"
"53335","1386","1895","7","2.10"
"53336","1386","2321","6","2.30"
"53337","1386","1887","5","1.90"
"53338","1386","341","2","1.10"
"53339","1386","336","2","1.30"
"53340","1386","650","3","1.20"
"53341","1386","649","2","1.00"
"53342","1386","645","2","1.20"
"53343","1386","342","3","1.30"
"53344","1386","646","2","1.30"
"53345","1386","779","8","1.40"
"53346","1386","128","3","1.40"
"53347","1386","133","3","1.30"
"53348","1386","115","0","12.90"
"53349","1386","329","1","12.20"
"53350","1386","2118","0","14.20"
"53351","1386","2248","0","20.00"
"53352","1386","2192","0","8.70"
"53353","1386","766","0","13.00"
"53354","1386","892","1","14.20"
"53355","1386","769","1","14.00"
"53356","1386","945","1","7.80"
"53357","1386","866","1","7.20"
"53358","1386","271","1","6.70"
"53359","1386","1980","1","6.20"
"53360","1386","456","1","5.00"
"53361","1386","202","1","5.50"
"53362","1386","824","1","6.00"
"53363","1386","1265","1","7.20"
"53364","1386","1901","1","9.40"
"53365","1386","1908","2","9.50"
"53366","1386","1897","1","10.00"
"53367","1386","592","1","5.50"
"53368","1386","589","1","5.20"
"53369","1386","587","1","5.40"
"53370","1386","588","1","5.80"
"53371","1386","749","1","5.70"
"53372","1386","313","1","8.00"
"53373","1386","1729","1","10.70"
"53374","1386","312","1","4.30"
"53375","1386","1297","1","4.80"
"53376","1387","1010","5","7.70"
"53377","1387","995","5","6.80"
"53378","1387","944","5","6.20"
"53379","1387","865","5","5.70"
"53380","1387","267","5","5.30"
"53381","1387","520","5","4.90"
"53382","1387","712","5","4.60"
"53383","1387","1011","5","7.50"
"53384","1387","1947","5","8.20"
"53385","1387","996","5","6.60"
"53386","1387","945","5","6.10"
"53387","1387","866","5","5.60"
"53388","1387","271","5","5.20"
"53389","1387","524","5","4.70"
"53390","1387","713","5","4.40"
"53391","1387","1948","5","7.90"
"53392","1387","504","10","4.40"
"53393","1387","707","10","4.00"
"53394","1387","252","10","4.80"
"53395","1387","856","10","5.20"
"53396","1387","932","10","5.60"
"53397","1387","989","10","6.10"
"53398","1387","1009","10","6.90"
"53399","1387","1987","10","7.40"
"53400","1387","468","10","3.50"
"53401","1387","209","10","3.90"
"53402","1387","830","10","4.30"
"53403","1387","920","10","4.70"
"53404","1387","979","10","5.10"
"53405","1387","476","10","3.90"
"53406","1387","215","10","4.30"
"53407","1387","832","10","4.70"
"53408","1387","922","10","5.10"
"53409","1387","981","10","5.60"
"53410","1387","513","10","5.00"
"53411","1387","1207","11","2.70"
"53412","1387","927","5","5.40"
"53413","1387","929","5","5.60"
"53414","1387","926","10","5.10"
"53415","1387","837","5","5.30"
"53416","1387","928","5","5.70"
"53417","1387","836","5","4.90"
"53418","1387","985","10","5.60"
"53419","1387","987","5","6.20"
"53420","1387","988","5","6.10"
"53421","1387","986","5","5.90"
"53422","1387","220","5","4.50"
"53423","1387","219","10","4.30"
"53424","1387","483","5","4.30"
"53425","1387","835","10","4.70"
"53426","1387","221","5","4.80"
"53427","1387","1038","5","5.20"
"53428","1387","482","5","4.40"
"53429","1387","481","5","4.10"
"53430","1387","222","5","4.70"
"53431","1387","703","10","3.60"
"53432","1387","706","5","4.00"
"53433","1387","705","5","4.20"
"53434","1387","704","5","3.80"
"53435","1387","1880","5","4.90"
"53436","1387","1881","5","5.30"
"53437","1387","887","10","4.70"
"53438","1387","316","10","4.30"
"53439","1387","618","10","3.90"
"53440","1387","428","10","4.20"
"53441","1387","1145","10","4.60"
"53442","1387","1146","10","4.90"
"53443","1387","2200","10","5.30"
"53444","1387","1928","10","7.00"
"53445","1387","1929","6","7.40"
"53446","1387","975","6","5.90"
"53447","1387","1178","6","6.90"
"53448","1387","820","6","5.10"
"53449","1387","448","6","4.20"
"53450","1387","911","6","5.50"
"53451","1387","197","6","4.60"
"53452","1387","819","10","4.80"
"53453","1387","974","10","5.60"
"53454","1387","910","10","5.20"
"53455","1387","447","10","4.00"
"53456","1387","196","10","4.40"
"53457","1387","998","10","6.50"
"53458","1387","1999","10","7.70"
"53459","1387","2000","10","8.30"
"53460","1387","1998","10","6.60"
"53461","1387","1856","10","7.20"
"53462","1387","1997","5","6.00"
"53463","1387","2005","5","5.60"
"53464","1387","2045","3","9.80"
"53465","1387","2046","3","10.40"
"53466","1388","1945","1","8.50"
"53467","1388","98","1","2.80"
"53468","1388","668","1","2.30"
"53469","1388","378","1","2.50"
"53470","1388","1729","1","10.70"
"53471","1388","1030","0","16.50"
"53472","1388","2018","1","12.20"
"53473","1389","769","0","14.00"
"53474","1389","107","0","15.40"
"53475","1389","1030","0","16.50"
"53476","1389","111","0","12.00"
"53477","1389","766","0","13.00"
"53478","1389","645","6","1.20"
"53479","1389","336","6","1.30"
"53480","1389","340","6","1.10"
"53481","1389","131","6","1.30"
"53482","1389","128","6","1.40"
"53483","1389","2192","0","8.70"
"53484","1389","2190","0","9.70"
"53485","1389","322","0","9.20"
"53486","1389","2196","1","8.50"
"53487","1389","2326","1","7.20"
"53488","1389","431","1","7.50"
"53489","1389","186","1","8.00"
"53490","1389","2313","1","8.50"
"53491","1389","182","1","9.70"
"53492","1389","2198","1","10.40"
"53493","1389","2199","1","11.20"
"53494","1389","2040","1","12.00"
"53495","1389","426","1","9.00"
"53496","1389","797","1","1.80"
"53497","1389","1080","2","2.20"
"53498","1389","800","1","2.00"
"53499","1389","1120","1","2.00"
"53500","1389","162","1","1.80"
"53501","1389","1117","1","1.70"
"53502","1389","676","1","1.70"
"53503","1389","2136","1","1.80"
"53504","1389","2114","1","1.70"
"53505","1389","2319","1","2.00"
"53506","1389","2137","1","1.80"
"53507","1389","792","1","2.00"
"53508","1389","155","1","1.80"
"53509","1389","382","1","1.70"
"53510","1389","669","1","1.50"
"53511","1389","671","1","1.30"
"53512","1389","159","1","1.70"
"53513","1389","159","1","1.70"
"53514","1389","388","1","1.80"
"53515","1389","1118","1","1.80"
"53516","1389","385","1","1.60"
"53517","1389","1331","1","3.80"
"53518","1389","437","1","6.70"
"53519","1389","436","1","6.00"
"53520","1389","684","1","6.20"
"53521","1389","683","1","5.50"
"53522","1389","360","1","6.70"
"53523","1389","361","1","7.10"
"53524","1389","1557","1","8.40"
"53525","1389","1083","1","7.50"
"53526","1389","661","1","6.60"
"53527","1389","658","1","5.50"
"53528","1389","574","1","6.30"
"53529","1389","575","1","7.00"
"53530","1389","865","1","7.30"
"53531","1389","856","1","6.70"
"53532","1389","1179","1","8.70"
"53533","1389","944","1","8.00"
"53534","1389","932","1","7.20"
"53535","1389","504","1","5.60"
"53536","1389","520","1","6.30"
"53537","1389","267","1","6.80"
"53538","1389","252","1","6.20"
"53539","1389","303","1","7.50"
"53540","1389","1082","1","6.80"
"53541","1389","712","1","5.80"
"53542","1389","707","1","5.20"
"53543","1389","721","1","6.50"
"53544","1389","720","1","5.80"
"53545","1389","429","1","5.60"
"53546","1389","680","1","5.10"
"53547","1389","184","1","6.20"
"53548","1389","807","1","6.70"
"53549","1389","536","1","6.70"
"53550","1389","1835","1","6.00"
"53551","1389","1836","1","6.50"
"53552","1389","1842","1","6.80"
"53553","1390","101","10","2.60"
"53554","1385","758","1","4.00"
"53555","1385","688","1","6.60"
"53556","1385","1845","1","8.30"
"53557","1385","691","1","5.30"
"53558","1385","718","1","7.10"
"53559","1385","1489","1","9.70"
"53560","1385","1051","1","6.90"
"53561","1385","445","1","5.10"
"53562","1385","1671","1","12.90"
"53563","1385","2219","1","5.50"
"53564","1385","1625","1","10.70"
"53565","1385","1047","1","7.50"
"53566","1385","1595","1","8.00"
"53567","1385","1048","1","7.90"
"53568","1385","1553","1","8.20"
"53569","1385","180","1","8.30"
"53570","1385","1404","1","8.50"
"53571","1385","1690","1","12.10"
"53572","1389","2114","11","1.70"
"53573","1389","676","11","1.70"
"53574","1389","669","11","1.50"
"53575","1389","1117","11","1.70"
"53576","1389","1118","11","1.80"
"53577","1389","385","11","1.60"
"53578","1389","2136","11","1.80"
"53579","1389","382","11","1.70"
"53580","1389","159","11","1.70"
"53581","1389","2137","11","1.80"
"53582","1389","162","11","1.80"
"53583","1389","155","11","1.80"
"53584","1389","2319","11","2.00"
"53585","1389","797","11","1.80"
"53586","1389","800","11","2.00"
"53587","1389","1120","11","2.00"
"53588","1389","792","11","2.00"
"53589","1389","2190","0","9.70"
"53590","1389","2192","0","8.70"
"53591","1389","322","0","9.20"
"53592","1389","111","0","12.00"
"53593","1389","766","0","13.00"
"53594","1389","1030","0","16.50"
"53595","1389","107","0","15.40"
"53596","1389","769","0","14.00"
"53597","1389","645","6","1.20"
"53598","1389","336","2","1.30"
"53599","1389","340","6","1.10"
"53600","1391","2173","5","4.40"
"53601","1391","281","5","5.30"
"53602","1391","874","5","5.90"
"53603","1391","537","5","4.80"
"53604","1391","946","5","6.40"
"53605","1391","1774","5","4.50"
"53606","1391","1981","5","4.10"
"53607","1391","1743","5","4.90"
"53608","1391","699","5","3.30"
"53609","1391","920","5","4.70"
"53610","1391","211","5","4.90"
"53611","1391","517","5","5.20"
"53612","1391","1984","5","5.50"
"53613","1391","830","5","4.30"
"53614","1391","523","5","5.70"
"53615","1391","270","5","6.10"
"53616","1391","468","5","3.50"
"53617","1391","209","5","3.90"
"53618","1391","525","5","5.20"
"53619","1391","1879","5","4.60"
"53620","1391","2201","5","4.90"
"53621","1391","272","5","5.60"
"53622","1391","2227","5","5.30"
"53623","1391","1878","5","4.20"
"53624","1391","1880","5","4.90"
"53625","1391","910","5","5.20"
"53626","1391","819","5","4.80"
"53627","1391","196","5","4.40"
"53628","1391","2108","5","9.00"
"53629","1391","2107","5","8.50"
"53630","1391","692","5","3.60"
"53631","1391","447","5","4.00"
"53632","1391","574","5","4.90"
"53633","1391","1082","5","5.30"
"53634","1391","1083","5","5.90"
"53635","1391","720","5","4.60"
"53636","1391","722","5","4.90"
"53637","1391","304","5","5.70"
"53638","1391","575","5","5.50"
"53639","1391","303","5","5.90"
"53640","1391","721","5","5.10"
"53641","1391","932","5","5.60"
"53642","1391","142","5","5.50"
"53643","1391","2112","4","6.80"
"53644","1391","1157","5","6.20"
"53645","1391","1557","5","6.50"
"53646","1391","856","5","5.20"
"53647","1391","355","5","5.10"
"53648","1391","504","5","4.40"
"53649","1391","576","5","5.30"
"53650","1391","252","5","4.80"
"53651","1391","656","5","4.70"
"53652","1391","707","5","4.00"
"53653","1391","1298","2","10.00"
"53654","1391","2282","2","10.10"
"53655","1391","2279","2","9.50"
"53656","1391","1299","2","10.10"
"53657","1391","1175","2","8.80"
"53658","1391","961","2","10.00"
"53659","1391","958","2","10.30"
"53660","1391","2124","5","7.80"
"53661","1391","1134","4","7.40"
"53662","1391","2285","5","7.30"
"53663","1391","1135","4","8.30"
"53664","1391","2305","5","6.10"
"53665","1391","2055","4","10.70"
"53666","1391","2054","4","9.40"
"53667","1391","299","4","8.50"
"53668","1391","1565","4","9.50"
"53669","1391","1566","4","10.10"
"53670","1391","1180","4","8.80"
"53671","1391","2306","2","9.40"
"53672","1391","2125","2","9.90"
"53673","1391","1181","2","8.80"
"53674","1391","300","2","7.90"
"53675","1391","49","2","6.20"
"53676","1391","4","2","7.30"
"53677","1391","67","2","6.80"
"53678","1384","836","1","6.00"
"53679","1384","985","1","6.80"
"53680","1384","1001","1","6.80"
"53681","1384","979","1","6.10"
"53682","1384","830","1","5.20"
"53683","1384","920","1","5.70"
"53684","1384","926","1","6.10"
"53685","1384","986","1","7.10"
"53686","1384","835","1","5.70"
"53687","1384","927","1","6.50"
"53688","1384","517","1","6.30"
"53689","1384","521","1","6.90"
"53690","1384","265","1","6.90"
"53691","1384","268","1","7.40"
"53692","1384","437","2","6.30"
"53693","1384","439","2","6.30"
"53694","1384","436","2","5.70"
"53695","1384","1834","2","5.20"
"53696","1384","1836","2","6.10"
"53697","1384","1835","1","5.70"
"53698","1384","266","1","6.00"
"53699","1384","267","1","6.40"
"53700","1384","225","1","5.50"
"53701","1384","944","1","7.50"
"53702","1384","865","1","6.90"
"53703","1384","995","1","8.20"
"53704","1384","994","1","7.80"
"53705","1384","864","1","6.60"
"53706","1384","841","1","6.00"
"53707","1384","269","1","7.10"
"53708","1384","943","1","7.10"
"53709","1384","1581","1","6.60"
"53710","1384","585","1","6.30"
"53711","1384","587","1","5.10"
"53712","1384","588","1","5.40"
"53713","1384","602","1","5.10"
"53714","1384","1729","1","10.00"
"53715","1384","313","1","7.50"
"53716","1384","1719","1","6.70"
"53717","1384","1580","1","6.30"
"53718","1384","727","1","6.00"
"53719","1384","1331","1","3.60"
"53720","1384","743","1","9.60"
"53721","1384","742","1","10.20"
"53722","1384","312","1","4.10"
"53723","1384","58","1","3.80"
"53724","1384","83","1","4.00"
"53725","1384","29","1","4.20"
"53726","1384","32","1","3.80"
"53727","1384","5","1","5.20"
"53728","1384","2243","1","3.50"
"53729","1384","81","1","3.40"
"53730","1384","40","1","3.50"
"53731","1384","2189","1","3.50"
"53732","1384","56","1","3.10"
"53733","1384","1126","1","3.70"
"53734","1384","27","1","3.60"
"53735","1384","1127","1","3.90"
"53736","1384","2219","1","5.50"
"53737","1384","1847","1","9.40"
"53738","1384","1624","1","10.70"
"53739","1384","1999","1","9.30"
"53740","1384","1997","1","7.20"
"53741","1384","1939","1","6.10"
"53742","1392","203","1","5.40"
"53743","1392","635","1","5.70"
"53744","1392","921","1","5.80"
"53745","1392","825","1","6.00"
"53746","1392","759","1","5.20"
"53747","1392","458","1","4.90"
"53748","1392","636","1","5.80"
"53749","1392","590","1","6.40"
"53750","1392","1490","1","10.50"
"53751","1392","881","1","4.30"
"53752","1392","296","1","3.80"
"53753","1392","731","1","4.60"
"53754","1392","551","1","3.60"
"53755","1392","293","1","4.10"
"53756","1392","604","1","5.30"
"53757","1392","760","1","5.30"
"53758","1392","1993","1","4.60"
"53759","1392","1123","1","7.10"
"53760","1392","1124","1","8.00"
"53761","1392","1122","1","6.50"
"53762","1392","980","1","6.30"
"53763","1392","2199","1","10.50"
"53764","1392","2040","1","11.30"
"53765","1392","182","1","9.10"
"53766","1392","2196","1","8.00"
"53767","1392","2198","1","9.70"
"53768","1392","1191","1","11.00"
"53769","1392","1867","1","6.10"
"53770","1392","358","1","6.10"
"53771","1392","1519","1","7.60"
"53772","1392","1494","1","8.50"
"53773","1392","1412","1","9.10"
"53774","1392","1411","1","8.50"
"53775","1392","1409","1","7.90"
"53776","1392","1520","1","8.10"
"53777","1392","1707","1","7.90"
"53778","1392","659","1","5.50"
"53779","1392","1866","1","5.70"
"53780","1392","1068","1","9.10"
"53781","1392","1521","1","8.60"
"53782","1392","783","1","7.20"
"53783","1392","1069","1","10.00"
"53784","1392","373","1","5.30"
"53785","1392","144","1","6.80"
"53786","1392","1716","1","11.90"
"53787","1392","1809","1","9.40"
"53788","1392","1668","1","12.60"
"53789","1392","1768","1","10.20"
"53790","1392","1669","1","14.10"
"53791","1392","1710","1","4.50"
"53792","1392","1810","1","11.80"
"53793","1392","1709","1","4.00"
"53794","1392","1769","1","11.00"
"53795","1392","944","1","7.50"
"53796","1392","995","1","8.20"
"53797","1392","1319","1","9.10"
"53798","1392","1375","1","9.90"
"53799","1392","1291","1","5.00"
"53800","1392","737","1","6.40"
"53801","1392","1440","1","4.40"
"53802","1392","1290","1","4.70"
"53803","1392","427","1","5.40"
"53804","1392","678","1","4.90"
"53805","1392","183","1","6.00"
"53806","1392","806","1","6.40"
"53807","1392","2057","1","7.10"
"53808","1392","968","1","7.40"
"53809","1392","426","1","8.50"
"53810","1392","1117","6","1.60"
"53811","1392","1118","6","1.60"
"53812","1392","1120","6","1.90"
"53813","1392","2316","5","1.60"
"53814","1392","1895","6","2.00"
"53815","1392","2321","6","2.10"
"53816","1392","1891","1","1.80"
"53817","1392","2322","6","2.10"
"53818","1392","1285","3","1.70"
"53819","1392","334","2","1.00"
"53820","1392","129","2","1.00"
"53821","1392","340","6","1.00"
"53822","1392","792","6","1.90"
"53823","1392","382","6","1.60"
"53824","1392","155","6","1.70"
"53825","1392","669","6","1.40"
"53826","1392","1160","6","1.40"
"53827","1392","385","6","1.50"
"53828","1392","159","6","1.60"
"53829","1392","797","6","1.70"
"53830","1392","327","0","10.40"
"53831","1392","111","0","11.30"
"53832","1392","766","0","12.20"
"53833","1392","892","0","13.30"
"53834","1392","1677","0","16.50"
"53835","1392","1678","0","18.10"
"53836","1392","1614","0","19.60"
"53837","1392","1680","0","22.80"
"53838","1392","1676","0","22.00"
"53839","1392","769","0","13.20"
"53840","1392","1321","0","7.90"
"53841","1392","1322","0","8.60"
"53842","1392","1323","0","9.40"
"53843","1392","1043","0","6.40"
"53844","1392","1044","0","6.90"
"53845","1392","115","0","12.10"
"53846","1392","2118","0","13.30"
"53847","1392","2030","1","5.00"
"53848","1392","1840","1","4.20"
"53849","1392","1844","1","4.10"
"53850","1393","989","1","6.40"
"53851","1393","994","1","6.70"
"53852","1393","995","1","7.10"
"53853","1393","996","1","6.90"
"53854","1393","1930","1","7.60"
"53855","1393","1011","2","7.90"
"53856","1393","1010","2","8.00"
"53857","1393","1009","2","7.20"
"53858","1393","649","12","0.80"
"53859","1393","341","26","0.90"
"53860","1393","133","12","1.00"
"53861","1393","892","2","11.60"
"53862","1393","766","2","10.60"
"53863","1393","111","2","9.80"
"53864","1393","327","2","9.00"
"53865","1393","120","0","13.20"
"53866","1393","895","0","15.40"
"53867","1393","1676","0","19.00"
"53868","1394","804","0","7.40"
"53869","1394","2081","0","6.30"
"53871","1395","1148","0","13.40"
"53872","1395","1178","1","8.90"
"53873","1395","1010","1","9.90"
"53874","1395","1011","1","9.70"
"53875","1395","1009","1","8.90"
"53876","1395","2023","1","10.70"
"53877","1395","2022","1","11.20"
"53878","1395","2037","1","10.20"
"53879","1395","989","1","7.80"
"53880","1395","995","1","8.70"
"53881","1395","996","1","8.50"
"53882","1395","994","1","8.30"
"53883","1395","1298","0","12.90"
"53884","1395","2306","1","12.00"
"53885","1395","958","0","13.20"
"53886","1395","959","0","11.90"
"53887","1395","2086","0","12.00"
"53888","1395","2085","0","12.00"
"53889","1395","2087","0","12.00"
"53890","1395","2154","1","11.10"
"53891","1392","2232","1","8.80"
"53892","1392","2209","1","8.30"
"53893","1392","2214","1","7.90"
"53894","1392","2238","1","8.50"
"53895","1392","1903","1","7.90"
"53896","1392","1906","1","12.90"
"53897","1392","1910","1","13.50"
"53898","1392","518","1","5.50"
"53899","1392","352","1","8.00"
"53900","1392","2226","1","9.30"
"53901","1392","1741","1","8.30"
"53902","1392","2127","1","22.00"
"53903","1392","654","1","6.80"
"53904","1392","1799","1","8.60"
"53905","1392","1476","1","8.60"
"53906","1392","1907","1","14.10"
"53907","1392","1911","1","14.90"
"53908","1392","2126","1","20.40"
"53909","1392","2240","1","18.80"
"53910","1392","2014","1","18.80"
"53911","1392","1908","1","8.90"
"53912","1392","1060","1","6.80"
"53913","1392","1909","1","9.40"
"53914","1392","351","1","7.40"
"53915","1392","266","1","6.00"
"53916","1392","792","6","1.90"
"53917","1392","155","6","1.70"
"53918","1392","382","6","1.60"
"53919","1392","669","6","1.40"
"53920","1392","1467","1","12.60"
"53921","1392","728","1","5.80"
"53922","1392","725","1","5.50"
"53923","1392","586","1","6.10"
"53924","1392","743","1","9.60"
"53925","1392","2016","1","11.50"
"53926","1392","2015","1","10.70"
"53927","1392","1997","1","7.20"
"53928","1392","1812","1","8.30"
"53929","1392","1845","1","8.30"
"53930","1392","1873","1","16.00"
"53931","1392","2159","1","8.00"
"53932","1392","1870","1","16.60"
"53933","1392","516","1","6.00"
"53934","1392","264","1","6.60"
"53935","1392","424","1","7.70"
"53936","1392","84","1","4.50"
"53937","1392","2163","0","9.40"
"53938","1392","2161","0","8.60"
"53939","1392","1614","0","19.60"
"53940","1392","1678","0","18.10"
"53941","1392","1680","0","22.80"
"53942","1392","1677","0","16.50"
"53943","1392","1676","0","22.00"
"53944","1392","766","0","12.20"
"53945","1392","892","0","13.30"
"53946","1392","111","0","11.30"
"53947","1392","327","0","10.40"
"53948","1392","769","0","13.20"
"53949","1392","2118","0","13.30"
"53950","1392","340","6","1.00"
"53951","1392","1887","6","1.80"
"53952","1396","2305","3","7.40"
"53953","1396","1133","3","6.90"
"53954","1396","1179","3","8.20"
"53955","1396","2285","3","8.80"
"53956","1396","2124","3","9.40"
"53957","1396","1365","3","11.50"
"53958","1396","960","3","9.90"
"53959","1396","1175","3","10.70"
"53960","1396","2303","3","8.60"
"53961","1396","1215","3","8.60"
"53962","1396","66","3","8.90"
"53963","1396","3","3","9.60"
"53964","1396","2294","3","9.30"
"53965","1396","1213","3","9.10"
"53966","1396","2298","3","8.00"
"53967","1396","1214","3","8.20"
"53968","1396","2310","3","8.30"
"53969","1396","2098","3","8.30"
"53970","1396","1121","3","7.50"
