"ProductID","ProductName","Color","ModelDescription","FabricDescription","Category","Gender","ProductLine","Weight","Size","PackSize","Status","InventoryDate","PurchasePrice"
"1941","M-FF46S","","FF","46","Briefs","Women's Panties","Underwear","360","M","Dozen","In Production","9/14/2004","4.30"
"1942","L-FF46S","","FF","46","Briefs","Women's Panties","Underwear","370","L","Dozen","In Production","9/14/2004","4.60"
"1943","XL-FF46S","","FF","46","Briefs","Women's Panties","Underwear","410","XL","Dozen","In Production","9/14/2004","4.90"
"1944","XXL-FF46S","","FF","46","Briefs","Women's Panties","Underwear","442","XXL","Dozen","In Production","9/14/2004","5.10"
"1945","L-EE1081S","","EE","1081","Briefs","Women's Panties","Underwear","315","L","Dozen","Out of Production","9/14/2004","5.10"
"1946","XL-EE1081S","","EE","1081","Briefs","Women's Panties","Underwear","330","XL","Dozen","Out of Production","9/14/2004","3.50"
"1947","5XL-K46S","","K","46","Briefs","Women's Panties","Underwear","990","5XL","Dozen","In Production","9/14/2004","6.60"
"1948","5XL-K46T","","K","46","Briefs","Women's Panties","Underwear","935","5XL","Dozen","In Production","9/14/2004","6.40"
"1949","3XL-S4636S","","S","4636","Briefs","Women's Panties","Underwear","525","3XL","Dozen","In Production","9/14/2004","9.80"
"1950","XL-S4615S","","S","4615","Briefs","Women's Panties","Underwear","500","XL","Dozen","Out of Production","9/14/2004","10.50"
"1951","L-KH4685V","","KH","4685","Briefs","Women's Panties","Underwear","435","L","Dozen","Out of Production","9/14/2004","6.50"
"1952","XL-KH4685V","","KH","4685","Briefs","Women's Panties","Underwear","500","XL","Dozen","Out of Production","9/14/2004","7.00"
"1953","XXL-KH4685V","","KH","4685","Briefs","Women's Panties","Underwear","535","XXL","Dozen","Out of Production","9/14/2004","7.50"
"1954","M-FF4608K","","FF","4608","Briefs","Women's Panties","Underwear","327","M","Dozen","In Production","9/14/2004","4.70"
"1955","XL-FF4608K","","FF","4608","Briefs","Women's Panties","Underwear","371","XL","Dozen","In Production","9/14/2004","5.40"
"1956","M-FF4608SK","","FF","4608","Briefs","Women's Panties","Underwear","340","M","Dozen","In Production","9/14/2004","5.00"
"1957","L-FF4608SK","","FF","4608","Briefs","Women's Panties","Underwear","385","L","Dozen","In Production","9/14/2004","5.40"
"1958","XL-FF4608SK","","FF","4608","Briefs","Women's Panties","Underwear","405","XL","Dozen","In Production","9/14/2004","5.80"
"1959","M-FF0808S","","FF","808","Briefs","Women's Panties","Underwear","300","M","Dozen","Out of Production","9/14/2004","6.00"
"1960","1-FF32G","","FF","32","Briefs","Girls' Panties","Underwear","209","1","Dozen","Out of Production","9/14/2004","3.00"
"1961","2-FF32G","","FF","32","Briefs","Girls' Panties","Underwear","212","2","Dozen","Out of Production","9/14/2004","3.20"
"1962","3-FF31G","","FF","31","Briefs","Girls' Panties","Underwear","257","3","Dozen","In Production","9/14/2004","3.57"
"1963","1-B32","","B","32","Briefs","Girls' Panties","Underwear","182","1","Dozen","Out of Production","9/14/2004","2.65"
"1964","2-B32","","B","32","Briefs","Girls' Panties","Underwear","230","2","Dozen","Out of Production","9/14/2004","2.85"
"1965","3-B32","","B","32","Briefs","Girls' Panties","Underwear","246","3","Dozen","Out of Production","9/14/2004","3.05"
"1966","2-BKAMP","","BKAMP","0","Briefs","Girls' Panties","Underwear","208","2","Dozen","Out of Production","9/14/2004","2.60"
"1967","3-BKAMP","","BKAMP","0","Briefs","Girls' Panties","Underwear","300","3","Dozen","Out of Production","9/14/2004","2.80"
"1968","2-B21","","B","21","Briefs","Girls' Panties","Underwear","219","2","Dozen","In Production","9/14/2004","2.99"
"1969","3-B21","","B","21","Briefs","Girls' Panties","Underwear","230","3","Dozen","In Production","9/14/2004","3.15"
"1970","1-A280","","A","280","Briefs","Girls' Panties","Underwear","177","1","Dozen","Out of Production","9/14/2004","2.50"
"1971","XL-EE1015","","EE","1015","Briefs","Women's Panties","Underwear","330","XL","Dozen","In Production","9/14/2004","9.70"
"1972","3XL-S4615S","","S","4615","Briefs","Women's Panties","Underwear","590","3XL","Dozen","Out of Production","9/14/2004","12.50"
"1973","XL-EE1015S","","EE","1015","Briefs","Women's Panties","Underwear","345","XL","Dozen","Out of Production","9/14/2004","9.70"
"1974","L-EE1058","","EE","1058","Briefs","Women's Panties","Underwear","315","L","Dozen","Out of Production","9/14/2004","4.60"
"1975","XL-EE1058","","EE","1058","Briefs","Women's Panties","Underwear","408","XL","Dozen","Out of Production","9/14/2004","5.00"
"1976","S-B35","","B","35","Briefs","Women's Panties","Underwear","256","S","Dozen","Out of Production","9/14/2004","3.20"
"1977","M-B35","","B","35","Briefs","Women's Panties","Underwear","278","M","Dozen","Out of Production","9/14/2004","3.45"
"1978","L-B35","","B","35","Briefs","Women's Panties","Underwear","305","L","Dozen","Out of Production","9/14/2004","3.70"
"1979","XL-B35","","B","35","Briefs","Women's Panties","Underwear","334","XL","Dozen","Out of Production","9/14/2004","3.95"
"1980","L-K24S","","K","24","Briefs","Women's Panties","Underwear","485","L","Dozen","Out of Production","9/14/2004","3.70"
"1981","M-K25E","","K","25","Briefs","Women's Panties","Underwear","396","M","Dozen","Out of Production","9/14/2004","3.15"
"1982","XL-K24S","","K","24","Briefs","Women's Panties","Underwear","564","XL","Dozen","Out of Production","9/14/2004","4.10"
"1983","XXL-K24S","","K","24","Briefs","Women's Panties","Underwear","612","XXL","Dozen","Out of Production","9/14/2004","4.40"
"1984","XXL-K25E","","K","25","Briefs","Women's Panties","Underwear","650","XXL","Dozen","Out of Production","9/14/2004","4.20"
"1985","1-K21","","K","21","Briefs","Girls' Panties","Underwear","266","1","Dozen","In Production","10/11/2004","2.30"
"1986","1-K21E","","K","21","Briefs","Girls' Panties","Underwear","266","1","Dozen","In Production","10/11/2004","2.40"
"1987","5XL-K46","","K","46","Briefs","Women's Panties","Underwear","935","5XL","Dozen","In Production","10/26/2004","6.00"
"1988","XL-FF46","","FF","46","Briefs","Women's Panties","Underwear","420","XL","Dozen","In Production","10/26/2004","4.50"
"1989","3-FF32G","","FF","32","Briefs","Girls' Panties","Underwear","257","3","Dozen","Out of Production","10/26/2004","3.40"
"1990","1-FF31G","","FF","31","Briefs","Girls' Panties","Underwear","208","1","Dozen","In Production","10/26/2004","3.15"
"1991","2-FF31G","","FF","31","Briefs","Girls' Panties","Underwear","254","2","Dozen","In Production","10/26/2004","3.36"
"1992","L-BX46F","","BX","46","Boxers","Men's Briefs","Underwear","75","L","Single Unit","Out of Production","10/26/2004","1.10"
"1993","S-K24E","","K","24","Briefs","Women's Panties","Underwear","370","S","Dozen","In Production","10/27/2004","2.90"
"1994","2-K21E","","K","21","Briefs","Girls' Panties","Underwear","273","2","Dozen","In Production","10/27/2004","2.60"
"1995","4XL-K30","","K","30","Briefs","Women's Panties","Underwear","687","4XL","Dozen","In Production","10/27/2004","4.60"
"1997","S-FF4608SK","","FF","4608","Briefs","Women's Panties","Underwear","318","S","Dozen","In Production","11/15/2004","4.60"
"1998","S-FF4608","","FF","4608","Briefs","Women's Panties","Underwear","264","S","Dozen","Out of Production","11/15/2004","5.10"
"1999","L-FF4608","","FF","4608","Briefs","Women's Panties","Underwear","315","L","Dozen","Out of Production","11/15/2004","5.90"
"2000","XL-FF4608","","FF","4608","Briefs","Women's Panties","Underwear","354","XL","Dozen","Out of Production","11/15/2004","6.40"
"2001","S-FF4608S","","FF","4608","Briefs","Women's Panties","Underwear","274","S","Dozen","Out of Production","11/15/2004","5.40"
"2002","M-FF4608S","","FF","4608","Briefs","Women's Panties","Underwear","294","M","Dozen","Out of Production","11/15/2004","5.80"
"2003","L-FF4608S","","FF","4608","Briefs","Women's Panties","Underwear","320","L","Dozen","Out of Production","11/15/2004","6.20"
"2004","XL-FF4608S","","FF","4608","Briefs","Women's Panties","Underwear","365","XL","Dozen","Out of Production","11/15/2004","6.70"
"2005","L-K4628","","K","4628","Briefs","Women's Panties","Underwear","490","L","Dozen","Out of Production","11/15/2004","3.90"
"2006","XL-K4628S","","K","4628","Briefs","Women's Panties","Underwear","530","XL","Dozen","Out of Production","11/15/2004","4.60"
"2007","XXL-K4628S","","K","4628","Briefs","Women's Panties","Underwear","620","XXL","Dozen","Out of Production","11/15/2004","4.80"
"2008","L-K4685","","K","4685","Briefs","Women's Panties","Underwear","472","L","Dozen","In Production","11/15/2004","4.50"
"2009","XL-K4685","","K","4685","Briefs","Women's Panties","Underwear","539","XL","Dozen","In Production","11/15/2004","4.90"
"2010","XXL-K4685","","K","4685","Briefs","Women's Panties","Underwear","590","XXL","Dozen","In Production","11/15/2004","5.30"
"2011","L-K4685S","","K","4685","Briefs","Women's Panties","Underwear","518","L","Dozen","In Production","11/15/2004","4.80"
"2012","5XL-K452","","K","452","Briefs","Women's Panties","Underwear","818","5XL","Dozen","In Production","11/15/2004","4.70"
"2013","6XL-K452","","K","452","Briefs","Women's Panties","Underwear","796","6XL","Dozen","In Production","11/15/2004","5.00"
"2014","XL-S4618","","S","4618","Briefs","Women's Panties","Underwear","419","XL","Dozen","Out of Production","11/15/2004","12.00"
"2015","XXL-S4607","","S","4607","Briefs","Women's Panties","Underwear","492","XXL","Dozen","Out of Production","11/15/2004","6.80"
"2016","3XL-S4607","","S","4607","Briefs","Women's Panties","Underwear","475","3XL","Dozen","Out of Production","11/15/2004","7.30"
"2017","XL-S4607S","","S","4607","Briefs","Women's Panties","Underwear","390","XL","Dozen","Out of Production","11/15/2004","6.80"
"2018","XXL-S4607S","","S","4607","Briefs","Women's Panties","Underwear","461","XXL","Dozen","Out of Production","11/15/2004","7.30"
"2019","3XL-S4607S","","S","4607","Briefs","Women's Panties","Underwear","515","3XL","Dozen","Out of Production","11/15/2004","7.80"
"2021","6XL-K46","","K","46","Briefs","Women's Panties","Underwear","950","6XL","Dozen","In Production","11/15/2004","6.70"
"2022","6XL-K46S","","K","46","Briefs","Women's Panties","Underwear","1090","6XL","Dozen","In Production","11/15/2004","7.30"
"2023","6XL-K46T","","K","46","Briefs","Women's Panties","Underwear","1020","6XL","Dozen","In Production","11/15/2004","7.10"
"2024","6XL-K46E","","K","46","Briefs","Women's Panties","Underwear","970","6XL","Dozen","In Production","11/15/2004","7.10"
"2025","XL-S4600","","S","4600","Briefs","Women's Panties","Underwear","466","XL","Dozen","Out of Production","11/15/2004","9.70"
"2026","XL-S4600S","","S","4600","Briefs","Women's Panties","Underwear","500","XL","Dozen","Out of Production","11/15/2004","6.00"
"2027","XXL-S4600S","","S","4600","Briefs","Women's Panties","Underwear","555","XXL","Dozen","Out of Production","11/15/2004","6.50"
"2028","1-L32","","L","32","Briefs","Girls' Panties","Underwear","207","1","Dozen","Out of Production","11/15/2004","2.80"
"2029","2-L32","","L","32","Briefs","Girls' Panties","Underwear","223","2","Dozen","Out of Production","11/15/2004","3.00"
"2030","3-L32","","L","32","Briefs","Girls' Panties","Underwear","231","3","Dozen","Out of Production","11/15/2004","3.20"
"2031","M-S4673S","","S","4673","Briefs","Women's Panties","Underwear","352","M","Dozen","Out of Production","11/15/2004","4.90"
"2032","L-S4673S","","S","4673","Briefs","Women's Panties","Underwear","385","L","Dozen","Out of Production","11/15/2004","5.20"
"2033","XL-S4673S","","S","4673","Briefs","Women's Panties","Underwear","440","XL","Dozen","Out of Production","11/15/2004","5.60"
"2034","XXL-S4673S","","S","4673","Briefs","Women's Panties","Underwear","475","XXL","Dozen","Out of Production","11/15/2004","6.00"
"2035","XL-S4602SV","","S","4602","Briefs","Women's Panties","Underwear","500","XL","Dozen","Out of Production","11/15/2004","7.50"
"2036","6XL-K21","","K","21","Briefs","Women's Panties","Underwear","990","6XL","Dozen","In Production","11/15/2004","6.30"
"2037","6XL-K21E","","K","21","Briefs","Women's Panties","Underwear","960","6XL","Dozen","In Production","11/15/2004","6.70"
"2038","6XL-K30","","K","30","Briefs","Women's Panties","Underwear","840","6XL","Dozen","In Production","11/15/2004","5.20"
"2039","XXL-S4673","","S","4673","Briefs","Women's Panties","Underwear","470","XXL","Dozen","In Production","11/15/2004","5.60"
"2040","3XL-ERK34B","","ERK","34","Briefs","Men's Briefs","Underwear","895","3XL","Dozen","Out of Production","11/15/2004","7.20"
"2041","1-B21","","B","21","Briefs","Girls' Panties","Underwear","206","1","Dozen","In Production","11/15/2004","2.84"
"2042","XXL-BX34A","","BX","34","Boxers","Men's Briefs","Underwear","106","XXL","Single Unit","In Production","11/15/2004","1.30"
"2043","4XL-K4673T","","K","4673","Briefs","Women's Panties","Underwear","890","4XL","Dozen","Out of Production","11/15/2004","6.15"
"2044","4XL-K4673S","","K","4673","Briefs","Women's Panties","Underwear","905","4XL","Dozen","Out of Production","11/15/2004","6.65"
"2045","L-K4615","","K","4615","Briefs","Women's Panties","Underwear","500","L","Dozen","Out of Production","11/15/2004","7.50"
"2046","XL-K4615","","K","4615","Briefs","Women's Panties","Underwear","612","XL","Dozen","Out of Production","11/15/2004","8.00"
"2047","XXL-K4615","","K","4615","Briefs","Women's Panties","Underwear","636","XXL","Dozen","Out of Production","11/15/2004","9.00"
"2048","L-K4615S","","K","4615","Briefs","Women's Panties","Underwear","535","L","Dozen","Out of Production","11/15/2004","8.00"
"2049","XL-K4615S","","K","4615","Briefs","Women's Panties","Underwear","612","XL","Dozen","In Production","11/15/2004","8.50"
"2050","XXL-K4615S","","K","4615","Briefs","Women's Panties","Underwear","625","XXL","Dozen","Out of Production","11/15/2004","9.50"
"2051","1-B32E","","B","32","Briefs","Girls' Panties","Underwear","182","1","Dozen","In Production","11/15/2004","2.80"
"2052","2-B32E","","B","32","Briefs","Girls' Panties","Underwear","208","2","Dozen","In Production","11/15/2004","3.31"
"2053","3-B32E","","B","32","Briefs","Girls' Panties","Underwear","220","3","Dozen","In Production","11/15/2004","3.20"
"2054","3XL-KS46","","KS","46","Briefs","Women's Panties","Underwear","1006","3XL","Dozen","In Production","11/15/2004","7.20"
"2055","3XL-KS46S","","KS","46","Briefs","Women's Panties","Underwear","1100","3XL","Dozen","In Production","11/15/2004","8.10"
"2057","XXL-ERK61","","ERK","61","Briefs","Men's Briefs","Underwear","655","XXL","Dozen","In Production","11/15/2004","4.50"
"2059","L-K462S","","K","462","Briefs","Women's Panties","Underwear","475","L","Dozen","In Production","10/29/2004","3.20"
"2064","5-S1D105","105","SD","1","Regular-Over the Calf","Children's Socks","Socks","365","5","Dozen","In Production","11/3/2004","4.10"
"2065","5-S1D106","106","SD","1","Regular-Over the Calf","Children's Socks","Socks","365","5","Dozen","In Production","11/3/2004","4.10"
"2066","5-S1D206","206","SD","1","Regular-Over the Calf","Children's Socks","Socks","395","5","Dozen","In Production","11/3/2004","4.10"
"2067","5-S1D303","303","SD","1","Regular-Over the Calf","Children's Socks","Socks","365","5","Dozen","In Production","11/3/2004","4.10"
"2068","5-S1D501","501","SD","1","Regular-Over the Calf","Children's Socks","Socks","390","5","Dozen","In Production","11/3/2004","4.10"
"2069","7-S1D105","105","SD","1","Regular-Over the Calf","Children's Socks","Socks","475","7","Dozen","In Production","11/3/2004","4.10"
"2070","7-S1D106","106","SD","1","Regular-Over the Calf","Children's Socks","Socks","455","7","Dozen","In Production","11/3/2004","4.10"
"2071","7-S1D206","206","SD","1","Regular-Over the Calf","Children's Socks","Socks","485","7","Dozen","In Production","11/3/2004","4.10"
"2072","7-S1D303","303","SD","1","Regular-Over the Calf","Children's Socks","Socks","460","7","Dozen","In Production","11/3/2004","4.10"
"2073","7-S1D501","501","SD","1","Regular-Over the Calf","Children's Socks","Socks","475","7","Dozen","In Production","11/3/2004","4.10"
"2074","9-S1D105","105","SD","1","Regular-Over the Calf","Children's Socks","Socks","580","9","Dozen","In Production","11/3/2004","4.10"
"2075","9-S1D106","106","SD","1","Regular-Over the Calf","Children's Socks","Socks","575","9","Dozen","In Production","11/3/2004","4.10"
"2076","9-S1D206","206","SD","1","Regular-Over the Calf","Children's Socks","Socks","590","9","Dozen","In Production","11/3/2004","4.10"
"2077","9-S1D501","501","SD","1","Regular-Over the Calf","Children's Socks","Socks","595","9","Dozen","In Production","11/3/2004","4.10"
"2078","11-S1D105","105","SD","1","Regular-Over the Calf","Children's Socks","Socks","685","11","Dozen","In Production","11/3/2004","4.10"
"2079","11-S1D106","106","SD","1","Regular-Over the Calf","Children's Socks","Socks","700","11","Dozen","In Production","11/3/2004","4.10"
"2080","11-S1D206","206","SD","1","Regular-Over the Calf","Children's Socks","Socks","690","11","Dozen","In Production","11/3/2004","4.10"
"2081","11-S1D303","303","SD","1","Regular-Over the Calf","Children's Socks","Socks","700","11","Dozen","In Production","11/3/2004","4.10"
"2082","3540-SK1D106","106","SKD","1","Cuff-Over the Calf","Women's Socks","Socks","1000","35-40","Dozen","In Production","11/3/2004","5.90"
"2083","3540-SK1D206","206","SKD","1","Cuff-Over the Calf","Women's Socks","Socks","1000","35-40","Dozen","In Production","11/3/2004","5.90"
"2084","3540-SK1D501","501","SKD","1","Cuff-Over the Calf","Women's Socks","Socks","1000","35-40","Dozen","In Production","11/3/2004","5.90"
"2085","4046-S1D105","105","SD","1","Regular-Over the Calf","Men's Socks","Socks","1000","40-46","Dozen","In Production","11/3/2004","5.85"
"2086","4046-S1D106","106","SD","1","Regular-Over the Calf","Men's Socks","Socks","1045","40-46","Dozen","In Production","11/3/2004","5.85"
"2087","4046-S1D206","206","SD","1","Regular-Over the Calf","Men's Socks","Socks","1000","40-46","Dozen","In Production","11/3/2004","5.85"
"2088","BEY Children","","SD","","Regular-Over the Calf","Children's Socks","Socks","500","","Dozen","Out of Production","11/3/2004","4.10"
"2089","4XL-K35","","K","35","Briefs","Women's Panties","Underwear","643","4XL","Dozen","In Production","11/3/2004","4.70"
"2090","XL-K4606S1","","K","4606","Briefs","Women's Panties","Underwear","593","XL","Dozen","Out of Production","11/4/2004","8.65"
"2091","XL-K4628","","K","4628","Briefs","Women's Panties","Underwear","550","XL","Dozen","Out of Production","11/4/2004","4.30"
"2092","3XL-171","","AT","171","Undershirts","Men's Undershirts","Underwear","1390","3XL","Dozen","In Production","11/4/2004","8.30"
"2093","L-K46061","","K","46061","Briefs","Women's Panties","Underwear","540","L","Dozen","Out of Production","11/4/2004","7.75"
"2094","L-K4606S1","","K","4606","Briefs","Women's Panties","Underwear","556","L","Dozen","Out of Production","11/4/2004","8.25"
"2095","XXL-K4606S1","","K","4606","Briefs","Women's Panties","Underwear","665","XXL","Dozen","In Production","11/4/2004","9.05"
"2096","XXL-ERK34","","ERK","34","Briefs","Men's Briefs","Underwear","900","XXL","Dozen","In Production","11/4/2004","7.05"
"2097","5XL-K4673","","K","4673","Briefs","Women's Panties","Underwear","980","5XL","Dozen","In Production","11/4/2004","6.80"
"2098","5XL-K24","","K","24","Briefs","Women's Panties","Underwear","878","5XL","Dozen","In Production","11/4/2004","5.40"
"2099","XL-K4606S2","","K","4606","Briefs","Women's Panties","Underwear","590","XL","Dozen","Out of Production","11/4/2004","7.40"
"2100","6XL-K4673","","K","4673","Briefs","Women's Panties","Underwear","1125","6XL","Dozen","In Production","11/4/2004","7.50"
"2101","XXL-K46061","","K","46061","Briefs","Women's Panties","Underwear","625","XXL","Dozen","Out of Production","11/4/2004","8.55"
"2102","L-K4606S2","","K","4606","Briefs","Women's Panties","Underwear","535","L","Dozen","Out of Production","11/4/2004","7.00"
"2103","XXL-K4606S2","","K","4606","Briefs","Women's Panties","Underwear","670","XXL","Dozen","Out of Production","11/4/2004","7.80"
"2104","XXL-K452S","","K","452","Briefs","Women's Panties","Underwear","483","XXL","Dozen","In Production","11/4/2004","4.00"
"2106","XL-K46061","","K","46061","Briefs","Women's Panties","Underwear","561","XL","Dozen","Out of Production","11/4/2004","8.15"
"2107","L-K46062","","K","46062","Briefs","Women's Panties","Underwear","530","L","Dozen","Out of Production","11/4/2004","6.50"
"2108","XL-K46062","","K","46062","Briefs","Women's Panties","Underwear","595","XL","Dozen","Out of Production","11/4/2004","6.90"
"2109","XXL-K46062","","K","46062","Briefs","Women's Panties","Underwear","630","XXL","Dozen","Out of Production","11/4/2004","7.30"
"2110","L-SLP46KT","","SLP","46","Slips","Men's Briefs","Underwear","38","L","Single Unit","Out of Production","11/4/2004","0.70"
"2111","3XL-KH46","","KH","46","Briefs","Women's Panties","Underwear","684","3XL","Dozen","In Production","11/4/2004","4.90"
"2112","3XL-KH46E","","KH","46","Briefs","Women's Panties","Underwear","684","3XL","Dozen","Out of Production","11/4/2004","5.20"
"2113","3XL-PCL30","","PCL","30","Drawers","Women's Panties","Underwear","1149","3XL","Dozen","Out of Production","11/4/2004","6.50"
"2114","S-BX46D","","BX","46","Boxers","Men's Briefs","Underwear","69","S","Single Unit","In Production","11/4/2004","0.90"
"2115","M-SLP46","","SLP","46","Slips","Men's Briefs","Underwear","55","M","Single Unit","Out of Production","11/4/2004","0.45"
"2116","L-SLP46","","SLP","46","Slips","Men's Briefs","Underwear","59","L","Single Unit","Out of Production","11/4/2004","0.50"
"2117","XL-SLP46","","SLP","46","Slips","Men's Briefs","Underwear","63","XL","Single Unit","Out of Production","11/4/2004","0.55"
"2118","XXL-188","","AT","188","Undershirts","Women's Undershirts","Underwear","1044","XXL","Dozen","In Production","11/4/2004","8.50"
"2119","4XL-171","","AT","171","Undershirts","Men's Undershirts","Underwear","1610","4XL","Dozen","In Production","11/4/2004","8.80"
"2120","XXL-K4628","","K","4628","Briefs","Women's Panties","Underwear","598","XXL","Dozen","Out of Production","11/4/2004","4.70"
"2122","XXL-K4685S","","K","4685","Briefs","Women's Panties","Underwear","610","XXL","Dozen","In Production","11/4/2004","5.60"
"2124","XXL-GS21E","","GS","21","Briefs","Women's Panties","Underwear","770","XXL","Dozen","In Production","11/4/2004","6.30"
"2125","3XL-KS46T","","KS","46","Briefs","Women's Panties","Underwear","1035","3XL","Dozen","In Production","11/4/2004","7.60"
"2126","XXL-S4618","","S","4618","Briefs","Women's Panties","Underwear","438","XXL","Dozen","Out of Production","11/4/2004","13.00"
"2127","3XL-S4618","","S","4618","Briefs","Women's Panties","Underwear","490","3XL","Dozen","Out of Production","11/4/2004","14.00"
"2128","L-KH4685SV","","KH","4685","Briefs","Women's Panties","Underwear","480","L","Dozen","Out of Production","11/4/2004","7.00"
"2129","XL-KH4685SV","","KH","4685","Briefs","Women's Panties","Underwear","550","XL","Dozen","Out of Production","11/4/2004","7.50"
"2130","XXL-KH4685SV","","KH","4685","Briefs","Women's Panties","Underwear","560","XXL","Dozen","Out of Production","11/4/2004","8.00"
"2131","XXL-GS21","","GS","21","Briefs","Women's Panties","Underwear","736","XXL","Dozen","In Production","11/4/2004","5.88"
"2132","XL-S4607","","S","4607","Briefs","Women's Panties","Underwear","375","XL","Dozen","Out of Production","11/4/2004","6.30"
"2133","XXL-S4602SV","","S","4602","Briefs","Women's Panties","Underwear","540","XXL","Dozen","Out of Production","11/4/2004","8.00"
"2134","XL-200","","AT","200","Undershirts","Women's Undershirts","Underwear","1134","XL","Dozen","Out of Production","11/4/2004","6.75"
"2135","XL-K4685S","","K","4685","Briefs","Women's Panties","Underwear","563","XL","Dozen","In Production","11/13/2004","5.20"
"2136","M-BX46D","","BX","46","Boxers","Men's Briefs","Underwear","77","M","Single Unit","In Production","11/13/2004","1.00"
"2137","L-BX46D","","BX","46","Boxers","Men's Briefs","Underwear","84","L","Single Unit","In Production","11/13/2004","1.10"
"2138","XXL-SLP46SD","","SLP","46","Slips","Men's Briefs","Underwear","69","XXL","Single Unit","In Production","11/13/2004","0.85"
"2139","BEY Men","","SD","","Regular-Over the Calf","Men's Socks","Socks","1000","","Dozen","Out of Production","11/13/2004","5.85"
"2140","3XL-K4685","","K","4685","Briefs","Women's Panties","Underwear","635","3XL","Dozen","In Production","11/13/2004","5.70"
"2141","4XL-K4685","","K","4685","Briefs","Women's Panties","Underwear","781","4XL","Dozen","Out of Production","11/13/2004","6.00"
"2142","XXL-BX46A","","BX","46","Boxers","Men's Briefs","Underwear","96","XXL","Single Unit","Out of Production","11/13/2004","1.10"
"2143","XXL-BX46SA","","BX","46","Boxers","Men's Briefs","Underwear","95","XXL","Single Unit","Out of Production","11/13/2004","1.20"
"2144","M-SLP46C","","SLP","46","Slips","Men's Briefs","Underwear","56","M","Single Unit","Out of Production","11/13/2004","0.50"
"2145","L-SLP46C","","SLP","46","Slips","Men's Briefs","Underwear","62","L","Single Unit","Out of Production","11/13/2004","0.55"
"2146","XL-SLP46C","","SLP","46","Slips","Men's Briefs","Underwear","68","XL","Single Unit","Out of Production","11/13/2004","0.60"
"2147","XXL-SLP46C","","SLP","46","Slips","Men's Briefs","Underwear","74","XXL","Single Unit","Out of Production","11/13/2004","0.65"
"2148","M-SLP46S","","SLP","46","Slips","Men's Briefs","Underwear","57","M","Single Unit","Out of Production","11/13/2004","0.50"
"2149","L-SLP46S","","SLP","46","Slips","Men's Briefs","Underwear","60","L","Single Unit","Out of Production","11/13/2004","0.55"
"2150","XL-SLP46S","","SLP","46","Slips","Men's Briefs","Underwear","64","XL","Single Unit","Out of Production","11/13/2004","0.60"
"2151","XXL-SLP46S","","SLP","46","Slips","Men's Briefs","Underwear","73","XXL","Single Unit","Out of Production","11/13/2004","0.65"
"2152","M-B4607","","B","4607","Briefs","Women's Panties","Underwear","341","M","Dozen","Out of Production","11/13/2004","4.50"
"2153","XL-B4607","","B","4607","Briefs","Women's Panties","Underwear","338","XL","Dozen","Out of Production","11/13/2004","5.20"
"2154","3540-S1D206","206","SD","1","Regular-Over the Calf","Women's Socks","Socks","700","35-40","Dozen","In Production","11/13/2004","5.15"
"2155","3540-S1D303","303","SD","1","Regular-Over the Calf","Women's Socks","Socks","715","35-40","Dozen","In Production","11/13/2004","5.15"
"2156","3540-S1D105","105","SD","1","Regular-Over the Calf","Women's Socks","Socks","735","35-40","Dozen","In Production","11/13/2004","5.15"
"2157","XL-GB31S","","GB","31","Briefs","Women's Panties","Underwear","670","XL","Dozen","In Production","11/18/2004","4.70"
"2158","XXL-GB31S","","GB","31","Briefs","Women's Panties","Underwear","704","XXL","Dozen","In Production","11/18/2004","5.10"
"2159","L-K4673S","","K","4673","Briefs","Women's Panties","Underwear","543","L","Dozen","Out of Production","11/18/2004","5.10"
"2160","3-169","","AT","169","Undershirts","Girls' Undershirts","Underwear","630","3","Dozen","Out of Production","11/18/2004","6.50"
"2161","1-169","","AT","169","Undershirts","Girls' Undershirts","Underwear","455","1","Dozen","Out of Production","11/18/2004","5.50"
"2162","2-161","","AT","161","Undershirts","Girls' Undershirts","Underwear","625","2","Dozen","In Production","11/18/2004","4.70"
"2163","2-169","","AT","169","Undershirts","Girls' Undershirts","Underwear","559","2","Dozen","Out of Production","11/18/2004","6.00"
"2164","3-GB42","","GB","42","Briefs","Girls' Panties","Underwear","410","3","Dozen","Out of Production","11/18/2004","2.40"
"2165","3-GB98","","GB","98","Briefs","Girls' Panties","Underwear","300","3","Dozen","Out of Production","11/18/2004","2.15"
"2166","2-GB31E","","GB","31","Briefs","Girls' Panties","Underwear","317","2","Dozen","Out of Production","11/18/2004","2.55"
"2167","2-GB42","","GB","42","Briefs","Girls' Panties","Underwear","370","2","Dozen","Out of Production","11/18/2004","2.20"
"2168","2-GB91","","GB","91","Briefs","Girls' Panties","Underwear","290","2","Dozen","Out of Production","11/18/2004","2.00"
"2169","2-GB92","","GB","92","Briefs","Girls' Panties","Underwear","310","2","Dozen","Out of Production","11/18/2004","2.00"
"2170","2-GB98","","GB","98","Briefs","Girls' Panties","Underwear","276","2","Dozen","Out of Production","11/18/2004","2.00"
"2171","3-K91","","K","91","Briefs","Girls' Panties","Underwear","319","3","Dozen","Out of Production","11/18/2004","1.80"
"2172","2-K98","","K","98","Briefs","Girls' Panties","Underwear","256","2","Dozen","Out of Production","11/18/2004","1.70"
"2173","S-K52","","K","52","Briefs","Women's Panties","Underwear","365","S","Dozen","Out of Production","11/18/2004","3.40"
