"TransactionID","ProductID","PurchaseOrderID","MissingID","TransactionDate","UnitPurchasePrice","QuantityOrdered","QuantityReceived","QuantityMissing"
"16489","1191","116","","8/28/2004","7.00","10","10",""
"16490","1716","116","","8/28/2004","7.60","10","10",""
"16491","595","116","","8/28/2004","4.25","10","10",""
"16492","1375","116","","8/28/2004","6.30","20","20",""
"16493","1377","116","","8/28/2004","6.30","10","10",""
"16494","1503","116","","8/28/2004","5.30","40","40",""
"16495","731","116","","8/28/2004","2.90","20","20",""
"16496","737","116","","8/28/2004","4.05","20","20",""
"16497","128","116","","8/28/2004","0.85","10","10",""
"16498","133","116","","8/28/2004","0.75","30","30",""
"16499","592","116","","8/28/2004","3.30","10","10",""
"16500","598","116","","8/28/2004","4.05","10","10",""
"16501","606","116","","8/28/2004","3.30","20","20",""
"16502","1388","116","","8/28/2004","3.70","10","10",""
"16503","732","116","","8/28/2004","3.85","10","10",""
"16504","1207","116","","8/28/2004","2.10","10","10",""
"16505","1331","116","","8/28/2004","2.30","10","10",""
"16506","763","116","","8/28/2004","6.20","10","10",""
"16507","291","","7","9/28/2004","3.65","","","229"
"16508","547","","7","9/28/2004","3.35","","","202"
"16510","267","120","","9/28/2004","4.10","229","229",""
"16511","520","120","","9/28/2004","3.75","202","202",""
"16512","1540","121","","9/23/2004","2.15","10","10",""
"16513","1544","121","","9/23/2004","2.30","20","20",""
"16514","79","121","","9/23/2004","2.05","30","30",""
"16515","1541","121","","9/23/2004","2.30","10","10",""
"16516","1126","121","","9/23/2004","2.35","10","10",""
"16517","81","121","","9/23/2004","2.15","70","70",""
"16518","83","121","","9/23/2004","2.55","30","30",""
"16519","84","121","","9/23/2004","2.85","60","60",""
"16520","87","121","","9/23/2004","2.25","50","50",""
"16521","88","121","","9/23/2004","2.40","40","40",""
"16522","1597","121","","9/23/2004","0.75","120","120",""
"16523","10","121","","9/23/2004","2.55","10","10",""
"16524","53","121","","9/23/2004","2.25","10","10",""
"16525","57","121","","9/23/2004","2.05","50","50",""
"16526","58","121","","9/23/2004","2.40","30","30",""
"16527","61","121","","9/23/2004","2.10","70","70",""
"16528","62","121","","9/23/2004","2.25","50","50",""
"16529","73","121","","9/23/2004","2.40","10","10",""
"16530","1189","121","","9/23/2004","2.45","30","30",""
"16531","1296","121","","9/23/2004","2.70","20","20",""
"16532","23","121","","9/23/2004","2.20","30","30",""
"16533","24","121","","9/23/2004","2.35","30","30",""
"16534","1127","121","","9/23/2004","2.50","10","10",""
"16535","27","121","","9/23/2004","2.30","20","20",""
"16536","29","121","","9/23/2004","2.70","30","30",""
"16537","30","121","","9/23/2004","3.00","60","60",""
"16538","31","121","","9/23/2004","2.90","80","80",""
"16539","40","121","","9/23/2004","2.20","60","60",""
"16540","39","121","","9/23/2004","1.80","30","30",""
"16541","1301","121","","9/23/2004","6.80","30","30",""
"16542","954","121","","9/23/2004","5.90","50","50",""
"16543","1301","121","","9/23/2004","6.80","10","10",""
"16544","1304","121","","9/23/2004","8.50","40","40",""
"16545","200","121","","9/23/2004","2.85","80","80",""
"16546","1298","121","","9/23/2004","7.70","30","30",""
"16547","1302","121","","9/23/2004","8.70","30","30",""
"16548","963","121","","9/23/2004","6.70","50","50",""
"16549","1661","121","","9/23/2004","7.70","20","20",""
"16550","1662","121","","9/23/2004","8.20","20","20",""
"16551","1159","121","","9/23/2004","5.80","40","40",""
"16552","969","121","","9/23/2004","5.40","20","20",""
"16553","972","121","","9/23/2004","5.80","10","10",""
"16554","1733","121","","9/23/2004","5.10","20","20",""
"16555","1735","121","","9/23/2004","5.40","20","20",""
"16556","972","121","","9/23/2004","5.80","10","10",""
"16557","201","121","","9/23/2004","3.00","30","30",""
"16558","478","121","","9/23/2004","3.40","30","30",""
"16559","813","121","","9/23/2004","4.10","40","40",""
"16560","1732","121","","9/23/2004","4.20","10","10",""
"16561","1734","121","","9/23/2004","4.45","30","30",""
"16562","1654","121","","9/23/2004","4.85","10","10",""
"16563","480","121","","9/23/2004","3.00","40","40",""
"16564","1258","121","","9/23/2004","3.30","10","10",""
"16565","1559","121","","9/23/2004","4.50","60","60",""
"16566","1089","121","","9/23/2004","4.20","20","20",""
"16567","623","121","","9/23/2004","3.35","30","30",""
"16568","1485","121","","9/23/2004","4.20","25","25",""
"16569","715","121","","9/23/2004","3.90","17","17",""
"16570","780","121","","9/23/2004","4.20","20","20",""
"16571","1405","121","","9/23/2004","5.70","20","20",""
"16572","804","121","","9/23/2004","5.70","30","30",""
"16573","1519","121","","9/23/2004","4.85","10","10",""
"16574","1770","121","","9/23/2004","9.50","10","10",""
"16575","1712","121","","9/23/2004","4.55","20","20",""
"16576","1636","121","","9/23/2004","4.50","20","20",""
"16577","1707","121","","9/23/2004","5.00","10","10",""
"16578","804","121","","9/23/2004","5.70","40","40",""
"16579","1750","121","","9/23/2004","7.25","40","40",""
"16580","1483","121","","9/23/2004","8.00","30","30",""
"16581","1823","121","","9/23/2004","2.90","10","10",""
"16582","1104","121","","9/23/2004","6.20","20","20",""
"16583","436","121","","9/23/2004","3.60","70","70",""
"16584","438","121","","9/23/2004","4.10","98","98",""
"16585","1258","121","","9/23/2004","3.30","10","10",""
"16586","1807","121","","9/23/2004","6.00","30","30",""
"16587","1809","121","","9/23/2004","6.00","30","30",""
"16588","1823","121","","9/23/2004","2.90","10","10",""
"16589","437","121","","9/23/2004","4.00","80","80",""
"16590","1051","121","","9/23/2004","4.40","50","50",""
"16591","558","121","","9/23/2004","2.55","20","20",""
"16592","559","121","","9/23/2004","2.70","10","10",""
"16593","618","121","","9/23/2004","3.00","70","70",""
"16594","1399","121","","9/23/2004","6.80","10","10",""
"16595","1469","121","","9/23/2004","4.45","10","10",""
"16596","654","121","","9/23/2004","4.30","20","20",""
"16597","1673","121","","9/23/2004","2.60","20","20",""
"16598","1875","121","","9/23/2004","2.20","40","40",""
"16599","1721","121","","9/23/2004","1.90","20","20",""
"16600","1722","121","","9/23/2004","2.00","20","20",""
"16601","616","121","","9/23/2004","2.75","60","60",""
"16602","1813","121","","9/23/2004","5.60","20","20",""
"16603","635","121","","9/23/2004","3.60","50","50",""
"16604","1490","121","","9/23/2004","6.70","30","30",""
"16605","1790","121","","9/23/2004","9.00","20","20",""
"16606","1601","121","","9/23/2004","10.00","10","10",""
"16607","1787","121","","9/23/2004","9.00","20","20",""
"16608","1693","121","","9/23/2004","3.10","20","20",""
"16609","1761","121","","9/23/2004","2.75","30","30",""
"16610","1695","121","","9/23/2004","3.10","20","20",""
"16611","1596","121","","9/23/2004","3.50","10","10",""
"16612","1877","121","","9/23/2004","2.50","50","50",""
"16613","1723","121","","9/23/2004","2.30","40","40",""
"16614","1702","121","","9/23/2004","5.75","10","10",""
"16615","1708","121","","9/23/2004","2.45","30","30",""
"16616","481","121","","9/23/2004","3.15","20","20",""
"16617","482","121","","9/23/2004","3.40","20","20",""
"16618","518","121","","9/23/2004","3.50","100","100",""
"16619","537","121","","9/23/2004","3.70","30","30",""
"16620","281","121","","9/23/2004","4.10","80","80",""
"16621","286","121","","9/23/2004","2.85","60","60",""
"16622","1231","121","","9/23/2004","3.20","20","20",""
"16623","286","121","","9/23/2004","2.85","20","20",""
"16624","692","121","","9/23/2004","2.80","60","60",""
"16625","693","121","","9/23/2004","2.95","60","60",""
"16626","696","121","","9/23/2004","2.80","10","10",""
"16627","700","121","","9/23/2004","2.80","10","10",""
"16628","707","121","","9/23/2004","3.10","50","50",""
"16629","713","121","","9/23/2004","3.40","20","20",""
"16630","208","121","","9/23/2004","3.05","10","10",""
"16631","222","121","","9/23/2004","3.60","20","20",""
"16632","225","121","","9/23/2004","3.50","20","20",""
"16633","1134","121","","9/23/2004","5.70","40","40",""
"16634","300","121","","9/23/2004","6.10","40","40",""
"16635","128","121","","9/23/2004","0.85","10","10",""
"16636","217","121","","9/23/2004","3.70","40","40",""
"16637","221","121","","9/23/2004","3.70","20","20",""
"16638","1878","121","","9/23/2004","3.20","20","20",""
"16639","429","121","","9/23/2004","3.35","10","10",""
"16640","454","121","","9/23/2004","2.70","40","40",""
"16641","462","121","","9/23/2004","2.90","20","20",""
"16642","542","121","","9/23/2004","2.55","10","10",""
"16643","645","121","","9/23/2004","0.70","20","20",""
"16644","649","121","","9/23/2004","0.60","20","20",""
"16645","1299","121","","9/23/2004","7.80","15","15",""
"16646","1133","121","","9/23/2004","4.40","30","30",""
"16647","1545","121","","9/23/2004","4.60","80","80",""
"16648","111","121","","9/23/2004","7.20","15","15",""
"16649","1030","121","","9/23/2004","9.90","40","40",""
"16650","107","121","","9/23/2004","9.20","50","50",""
"16651","111","121","","9/23/2004","7.20","15","15",""
"16652","874","121","","9/23/2004","4.50","70","70",""
"16653","1771","121","","9/23/2004","10.00","40","40",""
"16654","1911","121","","9/23/2004","9.50","40","40",""
"16655","822","121","","9/23/2004","3.10","70","70",""
"16656","823","121","","9/23/2004","3.30","60","60",""
"16657","913","121","","9/23/2004","3.40","50","50",""
"16658","807","121","","9/23/2004","4.00","10","10",""
"16659","1179","121","","9/23/2004","5.20","10","10",""
"16660","876","121","","9/23/2004","5.00","30","30",""
"16661","946","121","","9/23/2004","4.90","50","50",""
"16662","1250","121","","9/23/2004","5.25","20","20",""
"16663","1703","121","","9/23/2004","6.75","20","20",""
"16664","1645","121","","9/23/2004","6.75","30","30",""
"16665","1556","121","","9/23/2004","5.60","30","30",""
"16666","1828","121","","9/23/2004","4.30","30","30",""
"16667","1486","121","","9/23/2004","4.50","50","50",""
"16668","1714","121","","9/23/2004","6.25","30","30",""
"16669","1709","121","","9/23/2004","2.55","20","20",""
"16670","1694","121","","9/23/2004","2.80","15","15",""
"16671","1599","121","","9/23/2004","3.10","20","20",""
"16672","1626","121","","9/23/2004","2.95","20","20",""
"16673","1612","121","","9/23/2004","2.80","40","40",""
"16674","1876","121","","9/23/2004","2.35","20","20",""
"16675","1023","121","","9/23/2004","2.05","20","20",""
"16676","1649","121","","9/23/2004","2.15","12","12",""
"16677","1269","121","","9/23/2004","4.20","40","40",""
"16678","1076","121","","9/23/2004","5.10","40","40",""
"16679","1131","121","","9/23/2004","4.80","40","40",""
"16680","1563","121","","9/23/2004","5.20","10","10",""
"16681","1908","121","","9/23/2004","5.70","40","40",""
"16682","424","121","","9/23/2004","4.90","20","20",""
"16683","1791","121","","9/23/2004","10.00","20","20",""
"16684","1788","121","","9/23/2004","10.00","20","20",""
"16685","572","121","","9/23/2004","3.90","20","20",""
"16686","1277","121","","9/23/2004","4.20","10","10",""
"16687","1082","121","","9/23/2004","4.10","50","50",""
"16688","1491","121","","9/23/2004","7.30","10","10",""
"16689","351","121","","9/23/2004","4.70","24","24",""
"16690","1860","121","","9/23/2004","3.10","20","20",""
"16691","1819","121","","9/23/2004","3.75","20","20",""
"16692","1713","121","","9/23/2004","3.75","50","50",""
"16693","1816","121","","9/23/2004","3.75","20","20",""
"16694","1274","121","","9/23/2004","3.90","10","10",""
"16695","1077","121","","9/23/2004","4.80","30","30",""
"16696","1804","121","","9/23/2004","7.00","20","20",""
"16697","1461","121","","9/23/2004","4.60","60","60",""
"16698","1715","121","","9/23/2004","6.50","10","10",""
"16699","573","121","","9/23/2004","5.30","30","30",""
"16700","574","121","","9/23/2004","3.80","50","50",""
"16701","1281","121","","9/23/2004","4.30","10","10",""
"16702","1793","121","","9/23/2004","5.50","30","30",""
"16703","1555","121","","9/23/2004","3.60","10","10",""
"16704","1075","121","","9/23/2004","4.50","10","10",""
"16705","1279","121","","9/23/2004","4.20","10","10",""
"16706","1812","121","","9/23/2004","5.30","20","20",""
"16707","1170","121","","9/23/2004","4.90","40","40",""
"16708","1830","121","","9/23/2004","5.00","20","20",""
"16709","1862","121","","9/23/2004","3.60","16","16",""
"16710","1754","121","","9/23/2004","7.50","40","40",""
"16711","978","121","","9/23/2004","3.70","20","20",""
"16712","724","121","","9/23/2004","4.20","100","100",""
"16713","758","121","","9/23/2004","2.55","80","80",""
"16714","1821","121","","9/23/2004","4.25","20","20",""
"16715","1818","121","","9/23/2004","4.25","20","20",""
"16716","1488","121","","9/23/2004","5.30","40","40",""
"16717","684","121","","9/23/2004","3.70","20","20",""
"16718","685","121","","9/23/2004","3.80","30","30",""
"16719","687","121","","9/23/2004","3.70","80","80",""
"16720","758","121","","9/23/2004","2.55","40","40",""
"16721","1570","121","","9/23/2004","5.40","20","20",""
"16722","582","121","","9/23/2004","4.50","30","30",""
"16723","683","121","","9/23/2004","3.30","30","30",""
"16724","1139","121","","9/23/2004","2.50","30","30",""
"16725","5","121","","9/23/2004","3.30","60","60",""
"16726","12","121","","9/23/2004","2.75","20","20",""
"16727","1530","121","","9/23/2004","2.60","50","50",""
"16728","1094","121","","9/23/2004","2.50","40","40",""
"16729","1165","121","","9/23/2004","2.75","60","60",""
"16730","1293","121","","9/23/2004","2.80","30","30",""
"16731","1140","121","","9/23/2004","2.40","10","10",""
"16732","90","121","","9/23/2004","2.15","20","20",""
"16733","1093","121","","9/23/2004","2.55","30","30",""
"16734","1","121","","9/23/2004","6.60","25","25",""
"16735","3","121","","9/23/2004","6.10","40","40",""
"16736","1294","121","","9/23/2004","3.00","40","40",""
"16737","1292","121","","9/23/2004","2.60","20","20",""
"16738","1182","121","","9/23/2004","2.20","30","30",""
"16739","91","121","","9/23/2004","2.30","70","70",""
"16740","1213","121","","9/23/2004","5.80","20","20",""
"16741","1044","121","","9/23/2004","4.40","20","20",""
"16742","2","121","","9/23/2004","5.60","30","30",""
"16743","4","121","","9/23/2004","5.60","27","27",""
"16744","1321","121","","9/23/2004","5.00","10","10",""
"16745","48","121","","9/23/2004","4.80","20","20",""
"16746","45","121","","9/23/2004","5.70","40","40",""
"16747","1214","121","","9/23/2004","5.20","20","20",""
"16748","1322","121","","9/23/2004","5.50","20","20",""
"16749","1215","121","","9/23/2004","5.50","20","20",""
"16750","66","121","","9/23/2004","5.70","20","20",""
"16751","67","121","","9/23/2004","5.20","20","20",""
"16752","994","121","","9/23/2004","4.95","30","30",""
"16753","1121","121","","9/23/2004","4.80","50","50",""
"16754","1124","121","","9/23/2004","5.10","40","40",""
"16755","994","121","","9/23/2004","4.95","70","70",""
"16756","1003","121","","9/23/2004","5.10","40","40",""
"16757","1004","121","","9/23/2004","5.40","30","30",""
"16758","1665","121","","9/23/2004","0.70","50","50",""
"16759","154","121","","9/23/2004","1.55","20","20",""
"16760","155","121","","9/23/2004","1.10","220","220",""
"16761","1110","121","","9/23/2004","1.00","30","30",""
"16762","1894","121","","9/23/2004","1.15","50","50",""
"16763","1284","121","","9/23/2004","1.20","20","20",""
"16764","1635","121","","9/23/2004","1.40","30","30",""
"16765","1223","121","","9/23/2004","0.50","22","22",""
"16766","1368","121","","9/23/2004","0.50","30","30",""
"16767","1697","121","","9/23/2004","0.85","20","20",""
"16768","1631","121","","9/23/2004","0.80","20","20",""
"16769","382","121","","9/23/2004","1.00","180","180",""
"16770","1889","121","","9/23/2004","1.10","20","20",""
"16771","1893","121","","9/23/2004","1.10","30","30",""
"16772","1890","121","","9/23/2004","1.10","30","30",""
"16773","1705","121","","9/23/2004","1.30","30","30",""
"16774","1606","121","","9/23/2004","4.90","10","10",""
"16775","818","121","","9/23/2004","5.20","50","50",""
"16776","1910","121","","9/23/2004","8.60","40","40",""
"16777","1902","121","","9/23/2004","8.20","30","30",""
"16778","1831","121","","9/23/2004","8.00","20","20",""
"16779","1085","121","","9/23/2004","5.80","40","40",""
"16780","1270","121","","9/23/2004","4.50","30","30",""
"16781","1276","121","","9/23/2004","4.50","21","21",""
"16782","1882","121","","9/23/2004","10.00","30","30",""
"16783","1778","121","","9/23/2004","9.50","10","10",""
"16784","1773","121","","9/23/2004","10.00","10","10",""
"16785","1759","121","","9/23/2004","10.00","50","50",""
"16786","1848","121","","9/23/2004","6.50","30","30",""
"16787","1815","121","","9/23/2004","6.50","20","20",""
"16788","1101","121","","9/23/2004","5.80","30","30",""
"16789","1521","121","","9/23/2004","5.45","10","10",""
"16790","1587","121","","9/23/2004","7.00","30","30",""
"16791","1267","121","","9/23/2004","3.80","20","20",""
"16792","1397","121","","9/23/2004","8.80","20","20",""
"16793","1401","121","","9/23/2004","8.80","40","40",""
"16794","1803","121","","9/23/2004","7.50","10","10",""
"16795","1806","121","","9/23/2004","8.00","20","20",""
"16796","1883","121","","9/23/2004","11.00","50","50",""
"16797","1638","121","","9/23/2004","10.00","20","20",""
"16798","1885","121","","9/23/2004","11.50","30","30",""
"16799","1267","121","","9/23/2004","3.80","20","20",""
"16800","1260","121","","9/23/2004","3.90","10","10",""
"16801","1912","121","","9/23/2004","9.00","30","30",""
"16802","1915","121","","9/23/2004","8.50","40","40",""
"16803","1453","121","","9/23/2004","5.50","30","30",""
"16804","1913","121","","9/23/2004","9.70","40","40",""
"16805","1916","121","","9/23/2004","9.20","11","11",""
"16806","1801","121","","9/23/2004","6.20","20","20",""
"16807","1260","121","","9/23/2004","3.90","10","10",""
"16808","1577","121","","9/23/2004","4.10","63","63",""
"16809","1884","121","","9/23/2004","12.00","40","40",""
"16810","1772","121","","9/23/2004","10.50","20","20",""
"16811","1914","121","","9/23/2004","10.40","50","50",""
"16812","439","121","","9/23/2004","4.00","50","50",""
"16813","1452","121","","9/23/2004","4.60","10","10",""
"16814","887","121","","9/23/2004","3.60","40","40",""
"16815","1492","121","","9/23/2004","7.90","58","58",""
"16816","1907","121","","9/23/2004","9.00","30","30",""
"16817","965","121","","9/23/2004","3.90","20","20",""
"16818","973","121","","9/23/2004","5.00","50","50",""
"16819","1300","121","","9/23/2004","7.10","20","20",""
"16820","965","121","","9/23/2004","3.90","60","60",""
"16821","9","121","","9/23/2004","2.60","150","150",""
"16822","17","121","","9/23/2004","2.50","100","100",""
"16823","761","121","","9/23/2004","7.50","65","65",""
"16824","678","121","","9/23/2004","3.15","100","100",""
"16825","761","121","","9/23/2004","7.50","35","35",""
"16826","669","121","","9/23/2004","0.90","60","60",""
"16827","1160","121","","9/23/2004","0.90","10","10",""
"16828","1113","121","","9/23/2004","0.90","40","40",""
"16829","1795","121","","9/23/2004","1.00","10","10",""
"16830","1704","121","","9/23/2004","1.20","30","30",""
"16831","792","121","","9/23/2004","1.20","120","120",""
"16832","1111","121","","9/23/2004","1.10","30","30",""
"16833","1116","121","","9/23/2004","1.20","40","40",""
"16834","885","121","","9/23/2004","0.55","20","20",""
"16835","983","121","","9/23/2004","4.80","40","40",""
"16836","1002","121","","9/23/2004","4.80","17","17",""
"16837","1891","121","","9/23/2004","1.15","20","20",""
"16838","1887","121","","9/23/2004","1.15","30","30",""
"16839","327","121","","9/23/2004","6.60","20","20",""
"16840","1895","121","","9/23/2004","1.25","40","40",""
"16841","1892","121","","9/23/2004","1.25","20","20",""
"16842","800","121","","9/23/2004","1.20","10","10",""
"16843","1888","121","","9/23/2004","1.25","30","30",""
"16844","1706","121","","9/23/2004","1.50","30","30",""
"16845","139","121","","9/23/2004","3.90","30","30",""
"16846","1829","121","","9/23/2004","4.60","20","20",""
"16847","1817","121","","9/23/2004","4.00","30","30",""
"16848","1711","121","","9/23/2004","4.20","24","24",""
"16849","180","121","","9/23/2004","5.30","20","20",""
"16850","1789","121","","9/23/2004","11.00","20","20",""
"16851","1657","121","","9/23/2004","6.50","10","10",""
"16852","1048","121","","9/23/2004","5.05","40","40",""
"16853","1172","121","","9/23/2004","5.20","70","70",""
"16854","1595","121","","9/23/2004","5.10","50","50",""
"16855","1820","121","","9/23/2004","4.00","20","20",""
"16856","1644","121","","9/23/2004","4.00","30","30",""
"16857","1901","121","","9/23/2004","5.60","30","30",""
"16858","1646","121","","9/23/2004","7.00","30","30",""
"16859","195","121","","9/23/2004","4.80","20","20",""
"16860","1052","121","","9/23/2004","4.80","20","20",""
"16861","315","121","","9/23/2004","3.00","40","40",""
"16862","1404","121","","9/23/2004","5.40","10","10",""
"16863","1769","121","","9/23/2004","7.00","10","10",""
"16864","1783","121","","9/23/2004","8.50","9","9",""
"16865","1784","121","","9/23/2004","9.00","10","10",""
"16866","316","121","","9/23/2004","3.30","110","110",""
"16867","1814","121","","9/23/2004","6.00","30","30",""
"16868","1669","121","","9/23/2004","9.00","10","10",""
"16869","1400","121","","9/23/2004","7.70","10","10",""
"16870","1090","121","","9/23/2004","4.50","50","50",""
"16871","556","121","","9/23/2004","4.30","30","30",""
"16873","20","121","","9/23/2004","2.65","80","80",""
"16874","1543","121","","9/23/2004","2.45","30","30",""
"16875","25","121","","9/23/2004","2.60","150","150",""
"16876","1141","121","","9/23/2004","2.60","50","50",""
"16877","1300","121","","9/23/2004","7.10","10","10",""
"16878","60","121","","9/23/2004","2.60","120","120",""
"16879","1985","121","","9/23/2004","2.20","50","50",""
"16880","1986","121","","9/23/2004","2.35","60","60",""
"16881","80","121","","9/23/2004","2.20","40","40",""
"16882","44","121","","9/23/2004","2.35","120","120",""
"16883","1138","121","","9/23/2004","2.10","10","10",""
"16884","50","121","","9/23/2004","2.90","50","50",""
"16885","72","121","","9/23/2004","2.45","100","100",""
"16886","82","121","","9/23/2004","2.20","70","70",""
"16887","86","121","","9/23/2004","2.40","50","50",""
"16888","766","121","","9/23/2004","7.80","60","60",""
"16889","197","121","","9/23/2004","3.55","40","40",""
"16890","202","121","","9/23/2004","3.30","80","80",""
"16891","203","121","","9/23/2004","3.45","50","50",""
"16892","203","121","","9/23/2004","3.45","10","10",""
"16893","209","121","","9/23/2004","3.00","50","50",""
"16894","210","121","","9/23/2004","3.10","70","70",""
"16895","271","121","","9/23/2004","4.00","50","50",""
"16896","266","121","","9/23/2004","3.85","70","70",""
"16897","267","121","","9/23/2004","4.10","100","100",""
"16898","261","121","","9/23/2004","4.30","150","150",""
"16899","266","121","","9/23/2004","3.85","30","30",""
"16900","980","121","","9/23/2004","4.00","150","150",""
"16901","980","121","","9/23/2004","4.00","20","20",""
"16902","985","121","","9/23/2004","4.30","100","100",""
"16903","766","121","","9/23/2004","7.80","10","10",""
"16904","981","121","","9/23/2004","4.30","30","30",""
"16905","986","121","","9/23/2004","4.55","20","20",""
"16906","987","121","","9/23/2004","4.80","20","20",""
"16907","988","121","","9/23/2004","4.70","20","20",""
"16908","989","121","","9/23/2004","4.70","30","30",""
"16909","989","121","","9/23/2004","4.70","20","20",""
"16910","995","121","","9/23/2004","5.20","100","100",""
"16911","892","121","","9/23/2004","8.50","50","50",""
"16912","892","121","","9/23/2004","8.50","50","50",""
"16913","1009","121","","9/23/2004","5.30","40","40",""
"16914","975","121","","9/23/2004","4.55","80","80",""
"16915","982","121","","9/23/2004","4.55","100","100",""
"16916","1009","121","","9/23/2004","5.30","10","10",""
"16917","184","121","","9/23/2004","3.70","10","10",""
"16918","680","121","","9/23/2004","3.05","10","10",""
"16919","681","121","","9/23/2004","3.50","10","10",""
"16920","968","121","","9/23/2004","4.70","100","100",""
"16921","984","121","","9/23/2004","4.70","10","10",""
"16922","1008","121","","9/23/2004","5.30","20","20",""
"16923","183","121","","9/23/2004","3.80","40","40",""
"16924","681","121","","9/23/2004","3.50","30","30",""
"16925","1602","121","","9/23/2004","4.30","40","40",""
"16926","806","121","","9/23/2004","4.10","150","150",""
"16927","806","121","","9/23/2004","4.10","50","50",""
"16928","974","121","","9/23/2004","4.30","60","60",""
"16929","1328","121","","9/23/2004","5.30","20","20",""
"16930","427","121","","9/23/2004","3.45","50","50",""
"16931","811","121","","9/23/2004","4.20","40","40",""
"16932","1150","121","","9/23/2004","4.35","30","30",""
"16933","1305","121","","9/23/2004","4.70","10","10",""
"16934","1311","121","","9/23/2004","3.70","15","15",""
"16935","332","121","","9/23/2004","8.90","20","20",""
"16936","769","121","","9/23/2004","8.40","30","30",""
"16937","817","121","","9/23/2004","4.70","20","20",""
"16938","819","121","","9/23/2004","3.70","150","150",""
"16939","815","121","","9/23/2004","4.10","20","20",""
"16940","824","121","","9/23/2004","3.60","100","100",""
"16941","825","121","","9/23/2004","3.80","20","20",""
"16942","812","121","","9/23/2004","4.45","50","50",""
"16943","816","121","","9/23/2004","4.35","40","40",""
"16944","820","121","","9/23/2004","3.90","60","60",""
"16945","831","121","","9/23/2004","3.40","180","180",""
"16946","836","121","","9/23/2004","3.80","150","150",""
"16947","856","121","","9/23/2004","4.00","150","150",""
"16948","865","121","","9/23/2004","4.40","150","150",""
"16949","864","121","","9/23/2004","4.20","170","170",""
"16950","1198","121","","9/23/2004","4.00","20","20",""
"16951","856","121","","9/23/2004","4.00","50","50",""
"16952","1578","121","","9/23/2004","5.50","30","30",""
"16953","865","121","","9/23/2004","4.40","50","50",""
"16954","861","121","","9/23/2004","4.70","150","150",""
"16955","832","121","","9/23/2004","3.60","100","100",""
"16956","1546","121","","9/23/2004","5.00","40","40",""
"16957","833","121","","9/23/2004","3.80","100","100",""
"16958","841","121","","9/23/2004","3.80","40","40",""
"16959","1546","121","","9/23/2004","5.00","20","20",""
"16960","1135","121","","9/23/2004","6.40","60","60",""
"16961","1181","121","","9/23/2004","6.80","40","40",""
"16962","1308","121","","9/23/2004","3.60","10","10",""
"16963","1565","121","","9/23/2004","7.30","20","20",""
"16964","926","121","","9/23/2004","3.90","100","100",""
"16974","979","123","","10/9/2004","3.90","30","30",""
"16975","1858","123","","10/9/2004","4.60","30","30",""
"16976","998","123","","10/9/2004","5.00","30","30",""
"16977","1928","123","","10/9/2004","5.40","30","30",""
"16978","975","123","","10/9/2004","4.55","29","29",""
"16979","1178","123","","10/9/2004","5.30","30","30",""
"16980","1929","123","","10/9/2004","5.70","30","30",""
"16981","1011","123","","10/9/2004","5.80","30","30",""
"16982","994","123","","10/9/2004","4.95","30","30",""
"16983","1930","123","","10/9/2004","5.60","30","30",""
"16984","1931","123","","10/9/2004","6.10","30","30",""
"16985","1932","123","","10/9/2004","4.70","30","30",""
"16986","1869","123","","10/9/2004","9.90","19","19",""
"16987","1778","123","","10/9/2004","9.50","20","20",""
"16988","1638","123","","10/9/2004","10.00","20","20",""
"16989","1639","123","","10/9/2004","10.50","20","20",""
"16990","1933","123","","10/9/2004","4.30","20","20",""
"16991","1934","123","","10/9/2004","4.70","20","20",""
"16992","1935","123","","10/9/2004","5.10","20","20",""
"16993","1936","123","","10/9/2004","4.80","18","18",""
"16994","1937","123","","10/9/2004","5.20","20","20",""
"16995","1938","123","","10/9/2004","5.60","20","20",""
"16996","1939","123","","10/9/2004","3.90","20","20",""
"16997","1941","123","","10/9/2004","4.30","20","20",""
"16998","1942","123","","10/9/2004","4.60","20","20",""
"16999","1943","123","","10/9/2004","4.90","20","20",""
"17000","1944","123","","10/9/2004","5.20","20","20",""
"17001","1850","123","","10/9/2004","5.70","20","20",""
"17002","1851","123","","10/9/2004","6.00","20","20",""
"17003","1849","123","","10/9/2004","5.40","20","20",""
"17004","1852","123","","10/9/2004","5.65","20","20",""
"17005","1853","123","","10/9/2004","5.95","15","15",""
"17006","1854","123","","10/9/2004","6.25","20","20",""
"17007","1945","123","","10/9/2004","5.10","20","20",""
"17008","1946","123","","10/9/2004","5.70","20","20",""
"17009","1918","123","","10/9/2004","4.80","30","30",""
"17010","981","123","","10/9/2004","4.30","30","30",""
"17011","1987","123","","10/9/2004","5.70","30","30",""
"17012","980","123","","10/9/2004","4.00","30","30",""
"17013","1747","123","","10/9/2004","7.00","20","20",""
"17014","1748","123","","10/9/2004","7.30","20","20",""
"17015","1277","123","","10/9/2004","4.20","30","30",""
"17016","1278","123","","10/9/2004","4.50","30","30",""
"17017","1082","123","","10/9/2004","4.10","10","10",""
"17018","1083","123","","10/9/2004","4.50","10","10",""
"17019","1857","123","","10/9/2004","4.20","7","7",""
"17020","1988","123","","10/9/2004","4.50","20","20",""
"17021","766","123","","10/9/2004","7.80","50","50",""
"17022","1960","123","","10/9/2004","3.00","23","23",""
"17023","1989","123","","10/9/2004","3.40","30","30",""
